Document,Topic,Name,Representation,Representative_Docs,Top_n_words,Probability,Representative_document
오늘 수급을 보니,1,1_될지_nh투증_xx년_가겠죠,"['될지', 'nh투증', 'xx년', '가겠죠', 'ima', '가격', '가올라', '개미들', '갖고', '공매']","['NH투증 주식을 갖고 장난친게 아닌데 참', '하루 종일 파는 창구가 있는게 개미들', 'IMA 인가 받으려고 유증까지 했는데 완전']",될지 - nh투증 - xx년 - 가겠죠 - ima - 가격 - 가올라 - 개미들 - 갖고 - 공매,0.7858277516411155,False
부럽다,0,0_나오는_이제_종목_주가,"['나오는', '이제', '종목', '주가', '오늘', '실적', '갑니다', '강추', '감사', '찍어보자']","['아직도 똥주를 들고 있나요', '욕 밖에 안 나오는 종목', 'S 욕밖에 안 나오는 종목']",나오는 - 이제 - 종목 - 주가 - 오늘 - 실적 - 갑니다 - 강추 - 감사 - 찍어보자,0.8830105788116384,False
나무앱에서 왜 해외주식잔고 못보죠,1,1_될지_nh투증_xx년_가겠죠,"['될지', 'nh투증', 'xx년', '가겠죠', 'ima', '가격', '가올라', '개미들', '갖고', '공매']","['NH투증 주식을 갖고 장난친게 아닌데 참', '하루 종일 파는 창구가 있는게 개미들', 'IMA 인가 받으려고 유증까지 했는데 완전']",될지 - nh투증 - xx년 - 가겠죠 - ima - 가격 - 가올라 - 개미들 - 갖고 - 공매,0.8839320690587015,False
장 요약 배당소득세 인하,-1,-1_요약_믿고_패가망신호_코스피,"['요약', '믿고', '패가망신호', '코스피', '분기', '배당', '실적', '관세전쟁', 'pf', '갈수록']","['하한가 정도 장대음봉 나올 뉴스가 프로 하락', '장 요약 코스피', '장 요약 분기 실적']",요약 - 믿고 - 패가망신호 - 코스피 - 분기 - 배당 - 실적 - 관세전쟁 - pf - 갈수록,0.0,False
미 친 무슨 가올라,1,1_될지_nh투증_xx년_가겠죠,"['될지', 'nh투증', 'xx년', '가겠죠', 'ima', '가격', '가올라', '개미들', '갖고', '공매']","['NH투증 주식을 갖고 장난친게 아닌데 참', '하루 종일 파는 창구가 있는게 개미들', 'IMA 인가 받으려고 유증까지 했는데 완전']",될지 - nh투증 - xx년 - 가겠죠 - ima - 가격 - 가올라 - 개미들 - 갖고 - 공매,1.0,False
가격 떨어지면 사는거,1,1_될지_nh투증_xx년_가겠죠,"['될지', 'nh투증', 'xx년', '가겠죠', 'ima', '가격', '가올라', '개미들', '갖고', '공매']","['NH투증 주식을 갖고 장난친게 아닌데 참', '하루 종일 파는 창구가 있는게 개미들', 'IMA 인가 받으려고 유증까지 했는데 완전']",될지 - nh투증 - xx년 - 가겠죠 - ima - 가격 - 가올라 - 개미들 - 갖고 - 공매,0.8658046159533458,False
NH투자증권을,3,3_nh투자증권_요약_ai_투자의견매수,"['nh투자증권', '요약', 'ai', '투자의견매수', '투자의견매수유지', '확대', '기업금융', '엔에이치투자증권의', '리포트', '매매']","['nh투자증권', 'AI 요약 엔에이치투자증권의 매매', 'AI 요약 NH투자증권 최근 경']",nh투자증권 - 요약 - ai - 투자의견매수 - 투자의견매수유지 - 확대 - 기업금융 - 엔에이치투자증권의 - 리포트 - 매매,1.0,False
기관이,-1,-1_요약_믿고_패가망신호_코스피,"['요약', '믿고', '패가망신호', '코스피', '분기', '배당', '실적', '관세전쟁', 'pf', '갈수록']","['하한가 정도 장대음봉 나올 뉴스가 프로 하락', '장 요약 코스피', '장 요약 분기 실적']",요약 - 믿고 - 패가망신호 - 코스피 - 분기 - 배당 - 실적 - 관세전쟁 - pf - 갈수록,0.0,False
매도 개주식,0,0_나오는_이제_종목_주가,"['나오는', '이제', '종목', '주가', '오늘', '실적', '갑니다', '강추', '감사', '찍어보자']","['아직도 똥주를 들고 있나요', '욕 밖에 안 나오는 종목', 'S 욕밖에 안 나오는 종목']",나오는 - 이제 - 종목 - 주가 - 오늘 - 실적 - 갑니다 - 강추 - 감사 - 찍어보자,0.9964861331706448,False
잘 먹고 갑니다 감사,0,0_나오는_이제_종목_주가,"['나오는', '이제', '종목', '주가', '오늘', '실적', '갑니다', '강추', '감사', '찍어보자']","['아직도 똥주를 들고 있나요', '욕 밖에 안 나오는 종목', 'S 욕밖에 안 나오는 종목']",나오는 - 이제 - 종목 - 주가 - 오늘 - 실적 - 갑니다 - 강추 - 감사 - 찍어보자,0.7578277611157578,False
배당세액 최대,-1,-1_요약_믿고_패가망신호_코스피,"['요약', '믿고', '패가망신호', '코스피', '분기', '배당', '실적', '관세전쟁', 'pf', '갈수록']","['하한가 정도 장대음봉 나올 뉴스가 프로 하락', '장 요약 코스피', '장 요약 분기 실적']",요약 - 믿고 - 패가망신호 - 코스피 - 분기 - 배당 - 실적 - 관세전쟁 - pf - 갈수록,0.0,False
읽어 보세요,0,0_나오는_이제_종목_주가,"['나오는', '이제', '종목', '주가', '오늘', '실적', '갑니다', '강추', '감사', '찍어보자']","['아직도 똥주를 들고 있나요', '욕 밖에 안 나오는 종목', 'S 욕밖에 안 나오는 종목']",나오는 - 이제 - 종목 - 주가 - 오늘 - 실적 - 갑니다 - 강추 - 감사 - 찍어보자,0.9485954490974037,False
농협이 부도낳나,-1,-1_요약_믿고_패가망신호_코스피,"['요약', '믿고', '패가망신호', '코스피', '분기', '배당', '실적', '관세전쟁', 'pf', '갈수록']","['하한가 정도 장대음봉 나올 뉴스가 프로 하락', '장 요약 코스피', '장 요약 분기 실적']",요약 - 믿고 - 패가망신호 - 코스피 - 분기 - 배당 - 실적 - 관세전쟁 - pf - 갈수록,0.0,False
