Document,Topic,Name,Representation,Representative_Docs,Top_n_words,Probability,Representative_document
jb 외국계 분석 글,2,2_jb금융지주_jb_ai_요약,"['jb금융지주', 'jb', 'ai', '요약', '분기', '배당금', 'jb금융', '인수', 'jjb', '현금']","['AI 요약 JB금융지주 유안타증권 주관', 'AI 요약 주 JB금융지주 현금 현물배', 'AI 요약 JB금융지주 년 분기']",jb금융지주 - jb - ai - 요약 - 분기 - 배당금 - jb금융 - 인수 - jjb - 현금,1.0,False
저도 입성했습니다,0,0_jb금융지주_오늘_자사주_시디즈,"['jb금융지주', '오늘', '자사주', '시디즈', '실적', '금비', '내가만듬', '보단', '보다', '메리츠']","['JB금융지주 말고 금비 상갈듯', 'JB금융지주 보단 시디즈 무상증자', 'JB금융지주 말고 시디즈 상갈듯']",jb금융지주 - 오늘 - 자사주 - 시디즈 - 실적 - 금비 - 내가만듬 - 보단 - 보다 - 메리츠,1.0,False
오늘 입성했습니다,0,0_jb금융지주_오늘_자사주_시디즈,"['jb금융지주', '오늘', '자사주', '시디즈', '실적', '금비', '내가만듬', '보단', '보다', '메리츠']","['JB금융지주 말고 금비 상갈듯', 'JB금융지주 보단 시디즈 무상증자', 'JB금융지주 말고 시디즈 상갈듯']",jb금융지주 - 오늘 - 자사주 - 시디즈 - 실적 - 금비 - 내가만듬 - 보단 - 보다 - 메리츠,0.8933866755109006,False
주주 인증한 투자자들 수익률이,1,1_배당금_주고_경제부터_국민연금,"['배당금', '주고', '경제부터', '국민연금', '관련', '공매도', '과표구간과', '매수로', '금융주도', '돈벌려면']","['배당소득 분리과세 과표구간과 세율 관련 청원진행', '오버행 우려보다는 주주환원 확대 규모에 더 주목', '배당도 주고 바로 주가상승 수익도 주고']",배당금 - 주고 - 경제부터 - 국민연금 - 관련 - 공매도 - 과표구간과 - 매수로 - 금융주도 - 돈벌려면,0.9881587888620791,False
년 그래프 너무 이쁘당,0,0_jb금융지주_오늘_자사주_시디즈,"['jb금융지주', '오늘', '자사주', '시디즈', '실적', '금비', '내가만듬', '보단', '보다', '메리츠']","['JB금융지주 말고 금비 상갈듯', 'JB금융지주 보단 시디즈 무상증자', 'JB금융지주 말고 시디즈 상갈듯']",jb금융지주 - 오늘 - 자사주 - 시디즈 - 실적 - 금비 - 내가만듬 - 보단 - 보다 - 메리츠,1.0,False
jb금융지주 살껄,0,0_jb금융지주_오늘_자사주_시디즈,"['jb금융지주', '오늘', '자사주', '시디즈', '실적', '금비', '내가만듬', '보단', '보다', '메리츠']","['JB금융지주 말고 금비 상갈듯', 'JB금융지주 보단 시디즈 무상증자', 'JB금융지주 말고 시디즈 상갈듯']",jb금융지주 - 오늘 - 자사주 - 시디즈 - 실적 - 금비 - 내가만듬 - 보단 - 보다 - 메리츠,0.8026297567958621,False
혼자 전쟁났냐,0,0_jb금융지주_오늘_자사주_시디즈,"['jb금융지주', '오늘', '자사주', '시디즈', '실적', '금비', '내가만듬', '보단', '보다', '메리츠']","['JB금융지주 말고 금비 상갈듯', 'JB금융지주 보단 시디즈 무상증자', 'JB금융지주 말고 시디즈 상갈듯']",jb금융지주 - 오늘 - 자사주 - 시디즈 - 실적 - 금비 - 내가만듬 - 보단 - 보다 - 메리츠,1.0,False
배당 분리과세 수혜종목,-1,-1_분석_top_예정_분리과세,"['분석', 'top', '예정', '분리과세', '배당', '소각', '자사주', '분기', '낙폭한번올듯', '김도하연구원']","['분기 증권사 전체 리포트 분석 년차 주주', '다음주 자사주 소각 차 상법개정안 발의 예정', '월 자사주 소각 배당 분리과세 유일 중복']",분석 - top - 예정 - 분리과세 - 배당 - 소각 - 자사주 - 분기 - 낙폭한번올듯 - 김도하연구원,0.0,False
삭제된 게시물의 답글 평단 원 주주인데,0,0_jb금융지주_오늘_자사주_시디즈,"['jb금융지주', '오늘', '자사주', '시디즈', '실적', '금비', '내가만듬', '보단', '보다', '메리츠']","['JB금융지주 말고 금비 상갈듯', 'JB금융지주 보단 시디즈 무상증자', 'JB금융지주 말고 시디즈 상갈듯']",jb금융지주 - 오늘 - 자사주 - 시디즈 - 실적 - 금비 - 내가만듬 - 보단 - 보다 - 메리츠,0.878327946771405,False
주식담보대출 신용 금리이벤트,1,1_배당금_주고_경제부터_국민연금,"['배당금', '주고', '경제부터', '국민연금', '관련', '공매도', '과표구간과', '매수로', '금융주도', '돈벌려면']","['배당소득 분리과세 과표구간과 세율 관련 청원진행', '오버행 우려보다는 주주환원 확대 규모에 더 주목', '배당도 주고 바로 주가상승 수익도 주고']",배당금 - 주고 - 경제부터 - 국민연금 - 관련 - 공매도 - 과표구간과 - 매수로 - 금융주도 - 돈벌려면,1.0,False
국내 은행주 TOP 비교 분석 년,-1,-1_분석_top_예정_분리과세,"['분석', 'top', '예정', '분리과세', '배당', '소각', '자사주', '분기', '낙폭한번올듯', '김도하연구원']","['분기 증권사 전체 리포트 분석 년차 주주', '다음주 자사주 소각 차 상법개정안 발의 예정', '월 자사주 소각 배당 분리과세 유일 중복']",분석 - top - 예정 - 분리과세 - 배당 - 소각 - 자사주 - 분기 - 낙폭한번올듯 - 김도하연구원,0.0,False
시가배당률 높은 고배당 우량주 TOP,-1,-1_분석_top_예정_분리과세,"['분석', 'top', '예정', '분리과세', '배당', '소각', '자사주', '분기', '낙폭한번올듯', '김도하연구원']","['분기 증권사 전체 리포트 분석 년차 주주', '다음주 자사주 소각 차 상법개정안 발의 예정', '월 자사주 소각 배당 분리과세 유일 중복']",분석 - top - 예정 - 분리과세 - 배당 - 소각 - 자사주 - 분기 - 낙폭한번올듯 - 김도하연구원,0.0,False
JB금융지주 보단 금비 무상증자,0,0_jb금융지주_오늘_자사주_시디즈,"['jb금융지주', '오늘', '자사주', '시디즈', '실적', '금비', '내가만듬', '보단', '보다', '메리츠']","['JB금융지주 말고 금비 상갈듯', 'JB금융지주 보단 시디즈 무상증자', 'JB금융지주 말고 시디즈 상갈듯']",jb금융지주 - 오늘 - 자사주 - 시디즈 - 실적 - 금비 - 내가만듬 - 보단 - 보다 - 메리츠,0.9110540718270974,False
